ID	Label	Text
309	Scarcity	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
315	Time Pressure	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
330	Time Pressure	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
317	Time Pressure	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
493	Time Pressure	Americans who need help buying groceries deserve the freedom to choose foods that best meet their families’ needs.
184	Guilt-tripping	"They own 92% of distilleries. You don’t have to drink like it.	A Distillery Built by the People	 for the People.	Most Spirits Brands Stay Quiet. We Never Will."""
471	Exaggerated Claims	"Proposals to restrict SNAP treat veterans and families like second-class citizens. This is America	 and all Americans deserve the freedom to choose their groceries."""
417	Guilt-tripping	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
420	Guilt-tripping	Proposals to restrict SNAP are nothing more than a sound bite. Restrictions won’t solve the real health challenges Americans face.
54	Guilt-tripping	"Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world.	Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world.	Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world.	Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world."""
204	Guilt-tripping	This minimalist design paired with a super comfy crewneck? Total magic.
205	Exaggerated Claims	"Pro-Woman	 Pro-Babies	 Pro-Love. Live Action's exclusive merch is ethically sourced and wildly comfortable so you can look good and feel good knowing that 100% of your purchase goes toward our continued mission of fighting for life!"""
341	Guilt-tripping	"Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear	🚨 Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear"""
421	Scarcity	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
458	Guilt-tripping	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
342	Guilt-tripping	"Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear	🚨 Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear"""
75	Scarcity	"Celebrate Mother's Day with style in our Pro-Life Daisy Crop Tee! This chic taupe-colored crop top features a bold pro-life message adorned with delicate daisy illustrations	 blending a meaningful statement with a touch of floral charm. Content + Care 100% combed ring-spun cotton Machine washable Size + Fit Women's crop True To Size Relaxed fit	 seamless body	Celebrate Mother's Day with style in our Pro-Life Daisy Crop Tee! This chic taupe-colored crop top features a bold pro-life message adorned with delicate daisy illustrations	 blending a meaningful statement with a touch of floral charm. Content + Care 100% combed ring-spun cotton Machine washable Size + Fit Women's crop True To Size Relaxed fit	 seamless body	Celebrate Mother's Day with style in our Pro-Life Daisy Crop Tee! This chic taupe-colored crop top features a bold pro-life message adorned with delicate daisy illustrations	 blending a meaningful statement with a touch of floral charm. Content + Care 100% combed ring-spun cotton Machine washable Size + Fit Women's crop True To Size Relaxed fit	 seamless body	Celebrate Mother's Day with style in our Pro-Life Daisy Crop Tee! This chic taupe-colored crop top features a bold pro-life message adorned with delicate daisy illustrations	 blending a meaningful statement with a touch of floral charm. Content + Care 100% combed ring-spun cotton Machine washable Size + Fit Women's crop True To Size Relaxed fit	 seamless body"""
99	Scarcity	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
424	Guilt-tripping	Proposals to restrict SNAP are nothing more than a sound bite. Restrictions won’t solve the real health challenges Americans face.
26	Exaggerated Claims	"Wear the truth: we're all just clumps of cells! 100% of your purchase goes towards Live Action's continued work to show the dignity of the pre-born and educate people on the most basic human rights issue: the right to life!	Wear the truth: we're all just clumps of cells! 100% of your purchase goes towards Live Action's continued work to show the dignity of the pre-born and educate people on the most basic human rights issue: the right to life!	Wear the truth: we're all just clumps of cells! 100% of your purchase goes towards Live Action's continued work to show the dignity of the pre-born and educate people on the most basic human rights issue: the right to life!	Wear the truth: we're all just clumps of cells! 100% of your purchase goes towards Live Action's continued work to show the dignity of the pre-born and educate people on the most basic human rights issue: the right to life!"""
126	Scarcity	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
237	Guilt-tripping	"This year’s Kitten Shower is sponsored by World’s Best Cat Litter!   Visit our registry here: https://www.amazon.com/registries/gl/guest-view/PEG1SLQQR9H8   Sunday	 April 6th from 12pm-4pm at Pour Bros Craft Taproom in Moline   What’s happening at this years Kitten Shower: ✨ A chance to win 𝟭 𝘆𝗲𝗮𝗿𝘀 𝘄𝗼𝗿𝘁𝗵 𝗼𝗳 𝗹𝗶𝘁𝘁𝗲𝗿 from World’s Best Cat Litter! ✨ Anyone that brings a gift from our registry to the Kitten Shower will be entered to win a $𝟱𝟬 𝗴𝗶𝗳𝘁 𝗰𝗮𝗿𝗱 𝘁𝗼 𝗞𝘄𝗶𝗸 𝗦𝘁𝗮𝗿! https://www.amazon.com/registries/gl/guest-view/PEG1SLQQR9H8  ✨ Specialty cocktails provided by Pour Bros Craft Taproom ✨ Socialize with kittens ✨ Bottle baby feeding lessons ✨ Enjoy some tasty treats ✨ Games for both adults + kids ✨ Learn about our Foster Program and meet our team!"""
454	Exaggerated Claims	New proposals could limit what families can buy with SNAP. But restrictions won’t solve real health challenges.
172	Scarcity	"Take Back America—One Election	 One Patriot at a Time! TPAction is on a mission to win local elections	 stop radical policies	 and restore America First leadership—and we need YOUR support. When you wear TPAction gear	 you’re not just showing your pride	 you’re funding the fight to take back your country and defend our values. For a limited time	 take 10% off sitewide and be part of the movement that refuses to back down. Together	 we rally. Together	 we win. 🇺🇸 Shop now	 save 10%	 and support TPAction today	🎯 Take Back America—One Election	 One Patriot at a Time! TPAction is on a mission to win local elections	 stop radical policies	 and restore America First leadership—and we need YOUR support. When you wear TPAction gear	 you’re not just showing your pride	 you’re funding the fight to take back your country and defend our values. For a limited time	 take 10% off sitewide and be part of the movement that refuses to back down. Together	 we rally. Together	 we win. 🇺🇸 Shop now	 save 10%	 and support TPAction today	🎯 Take Back America—One Election	 One Patriot at a Time! TPAction is on a mission to win local elections	 stop radical policies	 and restore America First leadership—and we need YOUR support. When you wear TPAction gear	 you’re not just showing your pride	 you’re funding the fight to take back your country and defend our values. For a limited time	 take 10% off sitewide and be part of the movement that refuses to back down. Together	 we rally. Together	 we win. 🇺🇸 Shop now	 save 10%	 and support TPAction today"""
25	Guilt-tripping	"Get the pro-life tie that Superbowl Champion Harrison Butker wore to the White House! The 100% linen tie reads """"Protegite Indefensos"""" (Protect the Defenseless) in Latin.	Get the pro-life tie that Superbowl Champion Harrison Butker wore to the White House! The 100% linen tie reads """"Protegite Indefensos"""" (Protect the Defenseless) in Latin.	Get the pro-life tie that Superbowl Champion Harrison Butker wore to the White House! The 100% linen tie reads """"Protegite Indefensos"""" (Protect the Defenseless) in Latin.	Get the pro-life tie that Superbowl Champion Harrison Butker wore to the White House! The 100% linen tie reads """"Protegite Indefensos"""" (Protect the Defenseless) in Latin."""
431	Guilt-tripping	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
286	Exaggerated Claims	"Your one-stop shop for ways to get involved with @studentsforlife on campus	 in your community	 and online!  No Woman Stands Alone in a Post-Roe America. Click LEARN MORE if you agree!  Standing With You is here to help you find the answers you need to become a successful parent. Our work is to connect with women and let them know they are loved	 supported	 and can get the care they need.   There are people out there who can’t wait to support you during and after your pregnancy. Get resources and read stories to see how Standing With You can help make your goals possible!  Click LEARN MORE now and help support and stand with women in need!"""
238	Scarcity	Meant To Bee Baby Onesie
379	Guilt-tripping	"The unsustainable Medicare payment system jeopardizes your ability to pay staff	 buy new equipment and invest in your practice.  It is time to implement long-term solutions‼️ Join our efforts to #FixMedicareNow."""
479	Guilt-tripping	Americans who need help buying groceries deserve the freedom to choose foods that best meet their families’ needs.
43	Guilt-tripping	"It is our responsibility to protect the lives of preborn children. Wear this tee to tell the world that abortion ends with us! * Comfort Colors styles are garment dyed for that lived in feel and almost no shrinkage at home * Soft ring spun cotton fabric with 100% cotton threads * Machine washable * Unisex	 runs large for women * True To Size * Relaxed fit	 seamless body"""
498	Guilt-tripping	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
459	Guilt-tripping	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
217	Guilt-tripping	Smiley Pro-Life Embroidered Crewneck
393	Scarcity	"The ONLY garbage truck with Trump’s speech and figurine. Lights	 sounds	 and presidential flair—just $39.95 + FREE shipping. Grab yours now!"""
354	Exaggerated Claims	"Distilled For Patriots❤ 579448704498181	111624567832914	Miracle On Main Street"""""""
190	Scarcity	"Lovesac Throw Pillows NEW WITH TAGS! - $55.00  BRAND NEW WITH TAGS!!  Perfect for your couch	 bed	 chair!    **BUY 2 GET 1 FREE!!**  Lovesac Brand Throw Pillows.  The cover is Lovesac Brand -straight from the store!  The inserts are brand new from Amazon.   Please message me and let me know what # pillows you want.    1.  Diamond Stitch 18x18 2.  Speckled Boucle Raven 18x18 3.  Coral Chenille 18x18 4.  Heather Gray 18x18 5.  Diagnol Corded Stripe 18x18  6.  Micro Boucle Evergreen 18x18  7.  Coral corded 18x18 8.  Neutral with Blue Flange 18x18 9.  Ocean Teal Chenille 24x16 10.  Dark Forest Velvet Stripe 24x16  These are all single pillows.  I don’t have any duplicates in these!   Accept cash	 PayPal	 Venmo	 cash app and credit card   Facebook Marketplace"""
76	Scarcity	Amazon’s Easter Basket Stuffers are up to 75% OFF! 🐣 These must-haves won’t last—get the best deals while you can! ⏰
432	Guilt-tripping	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
79	Scarcity	"The rumors are everywhere… Elon Musk and DOGE may be closing up shop. Some say they’ve both become a political drag on Trump… But THIS could be the real reason. After getting full access to the US government’s most sensitive data… Elon and DOGE were poised to reveal the FDA’s #1 secret. It’s a secret that could dry up hundreds-of-billions in Big Pharma profit and dark money pollical donations.  Which is exactly why politicians and lobbyists would do anything to keep THIS from becoming public… And it sounds like they may just succeed. That’s exactly we’re taking action and releasing everything TODAY in this short video. P.S. If they’ve really succeeded in silencing the world’s richest man	 there’s no telling what they’ll do when they hear about THIS video. Get the full truth by clicking NOW while it’s still available online."""
156	Exaggerated Claims	"This ain't his first rodeo 🐮 Use code BFCM30 for 30% OFF! Click below to shop 📦 ⤵️	This ain't his first rodeo 🐮 Use code BFCM30 for 30% OFF! Click below to shop 📦 ⤵️"""
24	Scarcity	Grab Hot Deals  Shop the Best Hot Deals Inside  Don't Miss Out  Discover Great Deals
108	Exaggerated Claims	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
64	Scarcity	Live Action Embroidered Logo Hat
30	Scarcity	"Take a stand for life by wearing this Protect The Innocent Pro-Life Boxy Tee.  * Content + Care * Comfort Colors styles are garment dyed for that lived in feel and almost no shrinkage at home * Soft ring spun cotton fabric with 100% cotton threads * Machine washable * Unisex	 runs large for women * True To Size * Relaxed fit	 seamless body"""
361	Guilt-tripping	Still waiting to buy your first home? Government regulations are one of the biggest reasons housing is unaffordable in Arizona. Do you feel that enough is enough? Take the survey.
202	Guilt-tripping	"Take a stand for life by wearing this Protect The Innocent Pro-Life Boxy Tee.  * Content + Care * Comfort Colors styles are garment dyed for that lived in feel and almost no shrinkage at home * Soft ring spun cotton fabric with 100% cotton threads * Machine washable * Unisex	 runs large for women * True To Size * Relaxed fit	 seamless body"""
490	Guilt-tripping	New proposals could limit what families can buy with SNAP. But restrictions won’t solve real health challenges.
419	Guilt-tripping	"Veterans fought for our country. But now	 the government is trying to tell them what they can and cannot buy at the grocery store."""
472	Guilt-tripping	Polls show most voters support keeping choice in SNAP. So why are lawmakers pushing new restrictions?
18	Guilt-tripping	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
74	Guilt-tripping	Pro-Life Daisy Women's Crop Tee
203	Guilt-tripping	Human Rights Begin in the Womb 🌿 Visit our shop and pick up one of our most popular tees!  https://shop.liveaction.org/collections/adult-clothing/products/the-lizzie-letters-tee 📷: @aivree.perry on Instagram
10	Scarcity	"Celebrate Faith and Freedom! 🇺🇸📖 This Easter	 discover the God Bless The USA Bible – the perfect blend of patriotism and devotion.  🌟 Featuring inspiring scriptures alongside American history	 it’s the ultimate Bible for proud patriots. Get yours today and honor God and country every day! 🙌✝️ ⏳ Limited supply available – order before Easter! 🕊️"""
485	Exaggerated Claims	Americans who need help buying groceries deserve the freedom to choose foods that best meet their families’ needs.
129	Scarcity	"As seen in Forbes	 our Flame Fleece is now on sale! Enjoy 20% off our newest collection using code DOPE🌿🌳"""
175	Scarcity	"Take Back America—One Election	 One Patriot at a Time! TPAction is on a mission to win local elections	 stop radical policies	 and restore America First leadership—and we need YOUR support. When you wear TPAction gear	 you’re not just showing your pride	 you’re funding the fight to take back your country and defend our values. For a limited time	 take 10% off sitewide and be part of the movement that refuses to back down. Together	 we rally. Together	 we win. 🇺🇸 Shop now	 save 10%	 and support TPAction today"""
12	Guilt-tripping	"Celebrate Faith and Freedom! 🇺🇸📖 This Easter	 discover the God Bless The USA Bible – the perfect blend of patriotism and devotion.  🌟 Featuring inspiring scriptures alongside American history	 it’s the ultimate Bible for proud patriots. Get yours today and honor God and country every day! 🙌✝️ ⏳ Limited supply available – order before Easter! 🕊️"""
164	Scarcity	The paid protestors are out... but where are we?  If you support the hard work Elon is doing with Trump to save our country - then it's time to stand up! 🇺🇸 Shop now and show your support
232	Scarcity	"Show off your commitment to the lives of preborn children with this bold holographic sticker. Stick it on your laptop	 water bottle	 or notebook	 and let your values speak loud and clear! All profits from this product are donated to support our fight for the preborn.	Show off your commitment to the lives of preborn children with this bold holographic sticker. Stick it on your laptop	 water bottle	 or notebook	 and let your values speak loud and clear! All profits from this product are donated to support our fight for the preborn.	Show off your commitment to the lives of preborn children with this bold holographic sticker. Stick it on your laptop	 water bottle	 or notebook	 and let your values speak loud and clear! All profits from this product are donated to support our fight for the preborn."""
372	Guilt-tripping	"Big	 tax-exempt 340B hospitals purchase medicines at prices that can be as low as a penny. They can turn around and mark up medicines by thousands of dollars."""
450	Guilt-tripping	"Proposals to restrict SNAP treat veterans and families like second-class citizens. This is America	 and all Americans deserve the freedom to choose their groceries."""
318	Exaggerated Claims	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
81	Exaggerated Claims	Pro-Life Daisy Tote Bag
35	Guilt-tripping	"In the early 1970s	 Dr. Russell Sacco wanted to show the humanity of preborn children. To do this	 he took a photo of the perfectly formed feet of a 10-week old preborn child. These """"Precious Feet"""" quickly became an international pro-life symbol."""
94	Guilt-tripping	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
56	Guilt-tripping	"It is our responsibility to protect the lives of preborn children. Wear this tee to tell the world that abortion ends with us! * Comfort Colors styles are garment dyed for that lived in feel and almost no shrinkage at home * Soft ring spun cotton fabric with 100% cotton threads * Machine washable * Unisex	 runs large for women * True To Size * Relaxed fit	 seamless body"""
358	Scarcity	"Temp workers in Florida could lose even the most basic protections	 like access to water	 restrooms	 and a place to sit	 while waiting hours for a job. HB 6033 and SB 1672 let greedy temp agencies overcharge for lunch and transportation	 then dock workers’ pay with no receipts. That’s not reform. It’s exploitation. Say NO."""
143	Exaggerated Claims	Shop our discounted Flame Fleece as part of the 4/20 sale using promocode DOPE 🌿🌳
494	Guilt-tripping	"Veterans fought for our country. But now	 the government is trying to tell them what they can and cannot buy at the grocery store."""
282	Exaggerated Claims	"Will you always defend the 2A? Grab our """"Support Your Local Gun Shop"""" shirt for FREE! (Just Cover S+H)  ⏳ Get yours now (limited inventory)!"""
46	Exaggerated Claims	This gorgeous American Traditional design perfectly expresses your commitment to protecting the right to life both for the preborn and human beings at all stages of development.
281	Guilt-tripping	"President Trump’s historic comeback to reclaim the White House is now immortalized in “Donald Trump: The Road to a Historic Second Term” by USA TODAY. This stunning 160-page commemorative hardcover book brings you front and center to every pivotal moment of President Trump's unprecedented journey. From the campaign trail to the debates	 and all the way to Inauguration Day	 each page is filled with vivid photography and detailed accounts that capture the energy and passion of this remarkable political movement. Secure your copy today and own a piece of American history!  It’s the perfect gift or unique conversation starter for your home. Click 👉 SHOP NOW to purchase direct from the U.S.-based publisher with more than 10	000 verified customer reviews	 satisfaction guarantee	 and easy returns."""
468	Exaggerated Claims	Americans who need help buying groceries deserve the freedom to choose foods that best meet their families’ needs.
481	Scarcity	Americans who need help buying groceries deserve the freedom to choose foods that best meet their families’ needs.
234	Guilt-tripping	Rep this sticker to show how being pro-life means loving both babies & mothers equally. Size Options: 3 x 2.29 inches All profits from this product are donated to support our fight for the preborn.
319	Guilt-tripping	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
275	Guilt-tripping	"Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin?  This book will show you how to:  * Understand your own talents and wounds so you can build a solid foundation as you fight for change.  * Overcome insecurities and imposter syndrome and become a leader through practice.  * Find inner courage and confidence in the face of obstacles and criticism.  With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world.	Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin?  This book will show you how to:  * Understand your own talents and wounds so you can build a solid foundation as you fight for change.  * Overcome insecurities and imposter syndrome and become a leader through practice.  * Find inner courage and confidence in the face of obstacles and criticism.  With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world.	Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin?  This book will show you how to:  * Understand your own talents and wounds so you can build a solid foundation as you fight for change.  * Overcome insecurities and imposter syndrome and become a leader through practice.  * Find inner courage and confidence in the face of obstacles and criticism.  With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world.	Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin?  This book will show you how to:  * Understand your own talents and wounds so you can build a solid foundation as you fight for change.  * Overcome insecurities and imposter syndrome and become a leader through practice.  * Find inner courage and confidence in the face of obstacles and criticism.  With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world."""
177	Time Pressure	"America First Starts Locally—Take Back Your Country with TPAction! At TPAction	 we’re not just about bold merch—we’re about real change. Every shirt	 hoodie	 and hat helps rally support for America First candidates and local elections that will shape our future. Now’s your chance to rep the movement and take back your country while saving 10% sitewide. Every purchase fuels the fight to protect our values	 secure elections	 and elect leaders who put Americans first. 🎯 Shop TPAction now and make a difference—10% off for a limited time"""
404	Exaggerated Claims	Proposals to restrict SNAP are nothing more than a sound bite. Restrictions won’t solve the real health challenges Americans face.
248	Guilt-tripping	"To be pro-life	 you must be pro-woman. To be pro-woman	 you must be pro-life. To end abortion & protect women you must love both the babies & the mothers.	To be pro-life	 you must be pro-woman. To be pro-woman	 you must be pro-life. To end abortion & protect women you must love both the babies & the mothers.	To be pro-life	 you must be pro-woman. To be pro-woman	 you must be pro-life. To end abortion & protect women you must love both the babies & the mothers.	To be pro-life	 you must be pro-woman. To be pro-woman	 you must be pro-life. To end abortion & protect women you must love both the babies & the mothers."""
412	Guilt-tripping	Polls show most voters support keeping choice in SNAP. So why are lawmakers pushing new restrictions?
28	Exaggerated Claims	Start your day with a cup of life! Live Action's exclusive mug gives you a reminder that every day is a good day to protect life!
287	Exaggerated Claims	"Ever walk into a room and completely forget why you're there? Or find yourself rereading the same sentence because your focus just drifts away?   It's more than just annoying	 right? It's frustrating!!  You deserve to feel clear-headed and on your game!  Cere-NAC Advanced Brain Supplement is specifically designed for adults like us who want to maintain peak mental clarity and cognitive function.  Developed by pharmaceutical scientists	 Cere-NAC features a powerhouse blend of ingredients known for brain support: 🧠 NAC & Glycine: Help protect your brain cells from oxidative stress associated with aging. 💡 Alpha GPC	 Citicoline & Phosphatidylserine: Clinically studied nootropics to enhance memory	 focus	 and overall cognitive performance. 🧘 L-Theanine & B Vitamins: Support calm focus and mental energy without the caffeine jitters.  Stop letting brain fog dim your mind! It’s time to feel sharp	 focused	 and mentally clear again.  Ready to invest in your cognitive health? Order Cere-NAC and reclaim your mental edge!"""
265	Scarcity	Shop your favorite items on Temu at low prices with amazing New Year discounts
66	Exaggerated Claims	"From a single-celled human to a baby with a beating heart	 brainwaves	 fingers	 and toes	 Olivia shows the remarkable beauty of a unique life within the womb. This DVD provides a 3-minute long medically accurate	 animated glimpse of human life from the moment of fertilization. The story details her growth as she progresses from one developmental stage to the next	 in preparation for her continued life outside of the womb. All profits from this product are donated to support our fight for the preborn.	From a single-celled human to a baby with a beating heart	 brainwaves	 fingers	 and toes	 Olivia shows the remarkable beauty of a unique life within the womb. This DVD provides a 3-minute long medically accurate	 animated glimpse of human life from the moment of fertilization. The story details her growth as she progresses from one developmental stage to the next	 in preparation for her continued life outside of the womb. All profits from this product are donated to support our fight for the preborn.	From a single-celled human to a baby with a beating heart	 brainwaves	 fingers	 and toes	 Olivia shows the remarkable beauty of a unique life within the womb. This DVD provides a 3-minute long medically accurate	 animated glimpse of human life from the moment of fertilization. The story details her growth as she progresses from one developmental stage to the next	 in preparation for her continued life outside of the womb. All profits from this product are donated to support our fight for the preborn."""
2	Exaggerated Claims	"It’s a brave new world for student-athletes. Caldera’s Janet Moreira will be leading a webinar on all things Name	 Image and Likeness on April 24th at 7:00pm EST.  In ‘Navigating NIL: Insider Tips for Student Athletes and Their Families’	 Janet will cover the origin of NIL policies and how their evolution is crucial for today’s student-athletes as they navigate a new era of opportunities.  She will also dive into the ins and outs of NIL eligibility and restrictions at both the high school and college levels	 with practical tips for reviewing NIL agreements as well as advice on how to seek the best legal and tax guidance when making key decisions in a student-athlete’s career. Given Janet's extensive experience in the creation	 implementation and protection of brand and publicity strategies	 as well as her first-hand experience as a mom of student athletes	 you can consider this a one-stop-shop for expert advice - both for student-athletes embarking on their careers as well as the parents	 coaches and sports advisors who play a role in their journeys.  Follow the link in our bio to register for the event via Eventbrite - this one’s on us!  1205543097914042	612287778625510	Don’t Bow to the Orange Cow"""""""
366	Exaggerated Claims	"Put $$ on who Trump will fire with Kalshi	Put $$ on who Trump will fire with Kalshi"""
137	Time Pressure	"As seen in Forbes	 our Flame Fleece is now on sale! Enjoy 20% off our newest collection using code DOPE🌿🌳"""
